drugName,drug_category,Padding_re_con,sentiment,uC_rank,drug_category_encoded
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[271, 9, 1, 2088, 53, 68, 15, 2234, 81, 10, 4, 51, 30, 5, 282, 85, 163, 79, 269, 13, 94, 285, 815, 8, 1563, 482, 60, 632, 65, 94, 2, 16, 693, 25, 230, 39, 1, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,4,0
Levonorgestrel,Hormonal Contraceptives,"[984, 238, 1, 827, 365, 428, 841, 106, 337, 21, 847, 1296, 2362, 35, 21, 129, 48, 82, 1, 298, 35, 20, 2236, 829, 93, 149, 98, 907, 874, 1120, 898, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,3,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[21, 43, 697, 1, 8, 20, 65, 662, 228, 113, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[125, 22, 9453, 21, 2392, 343, 2, 101, 266, 10, 4, 121, 33, 55, 20, 221, 438, 3, 1224, 21, 48, 160, 149, 926, 237, 86, 2106, 150, 166, 376, 621, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[36, 375, 402, 66, 135, 709, 2315, 1150, 22, 7342, 2000, 1572, 52, 2351, 757, 28, 1572, 375, 11, 3406, 171, 100, 379, 1052, 2, 287, 459, 619, 186, 50, 2472, 52, 3, 8, 402, 7, 75, 97, 70, 23, 331, 21, 319, 36, 375, 402, 326, 1224, 21, 19, 499, 9, 70, 331, 1010, 93, 501, 21, 8, 402, 160, 70, 75, 749, 167, 77, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[150, 765, 105, 28, 501, 1, 284, 416, 3019, 739, 93, 54, 860, 6, 54, 64, 1500, 23, 726, 166, 79, 934, 6, 53, 157, 4009, 1505, 739, 34, 28, 24, 84, 501, 658, 847, 359, 211, 35, 21, 2170, 435, 739, 2, 1254, 10761, 2, 105, 559, 199, 492, 9, 20, 199, 31, 19, 148, 35, 21, 19, 847, 10, 4, 388, 545, 317, 63, 16, 45, 34, 390, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,3,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[47, 14, 12, 934, 1061, 695, 461, 14, 12, 64, 1121, 8, 549, 69, 716, 8, 21, 558, 87, 1173, 32, 238, 67, 724, 674, 935, 21, 10, 285, 101, 317, 2053, 21, 239, 173, 132, 2475, 8, 20, 48, 748, 167, 140, 140, 535, 23, 349, 382, 17, 8, 20, 21, 61, 206, 82, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[17, 674, 76, 26, 771, 15, 21, 22, 516, 36, 1029, 101, 7, 10, 4, 53, 15, 340, 1048, 3062, 131, 2, 8, 213, 1341, 338, 3076, 120, 34, 134, 1087, 20, 8, 325, 449, 70, 60, 18, 296, 181, 3, 191, 121, 905, 458, 191, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,4,0
Levonorgestrel,Hormonal Contraceptives,"[1625, 23, 726, 166, 324, 210, 150, 166, 119, 1166, 106, 1140, 2, 81, 2551, 435, 739, 2065, 181, 107, 148, 197, 852, 284, 416, 179, 621, 7, 10, 4, 19, 148, 36, 139, 1327, 383, 3561, 326, 80, 320, 95, 19, 354, 139, 1327, 492, 8, 20, 508, 36, 41, 264, 20, 42, 2, 140, 257, 155, 1080, 480, 197, 8, 320, 310, 310, 376, 266, 36, 20, 136, 3, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[153, 150, 166, 8, 333, 70, 1651, 9, 1, 5949, 171, 48, 26, 36, 953, 7, 70, 7, 121, 7, 20, 1136, 697, 93, 141, 549, 2, 173, 5881, 261, 106, 168, 2, 673, 1196, 482, 42, 1241, 2, 151, 55, 33, 2, 151, 14, 12, 89, 28, 93, 1, 171, 15, 70, 171, 70, 375, 301, 985, 65, 131, 64, 151, 301, 6, 57, 118, 64, 2004, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Etonogestrel,Hormonal Contraceptives,"[184, 65, 98, 76, 26, 138, 1356, 419, 36, 247, 169, 230, 581, 105, 1352, 247, 392, 581, 392, 79, 100, 99, 575, 447, 64, 335, 230, 30, 88, 159, 490, 147, 183, 85, 163, 47, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[36, 30, 1, 21, 701, 427, 15, 26, 864, 156, 26, 154, 49, 438, 26, 953, 70, 9, 50, 16, 146, 18, 9, 8, 247, 18, 80, 55, 44, 1754, 383, 390, 106, 168, 7, 620, 31, 59, 65, 20, 190, 445, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Levonorgestrel,Hormonal Contraceptives,"[345, 3321, 897, 192, 6432, 172, 573, 19, 78, 488, 302, 44, 5, 5, 591, 1661, 265, 78, 381, 131, 105, 78, 11, 2029, 50, 1145, 247, 26, 761, 1070, 237, 1446, 108, 1145, 1371, 54, 57, 47, 620, 54, 345, 3321, 897, 508, 4386, 23, 2246, 1104, 31, 8420, 411, 2029, 186, 1104, 476, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[762, 35, 284, 416, 31, 1147, 106, 689, 842, 35, 21, 492, 20, 7, 121, 229, 95, 69, 185, 35, 20, 499, 9, 762, 441, 9, 47, 771, 108, 20, 63, 299, 151, 211, 21, 350, 20, 19, 441, 210, 41, 60, 143, 206, 148, 111, 13, 1, 310, 350, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,2,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[1192, 21, 113, 51, 104, 252, 204, 14, 12, 2530, 64, 122, 104, 76, 673, 39, 9, 21, 34, 31, 20, 1243, 9, 21, 2615, 31, 39, 326, 1047, 23, 77, 390, 13, 279, 188, 287, 2514, 78, 748, 385, 137, 7, 152, 2615, 33, 77, 45, 77, 167, 16, 118, 483, 49, 88, 296, 146, 18, 85, 77, 673, 7, 20, 7, 63, 7, 287, 290, 1178, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[101, 182, 195, 90, 279, 740, 15, 9, 216, 293, 47, 40, 832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[138, 36, 247, 17, 147, 65, 1911, 171, 392, 427, 13, 184, 10, 4, 116, 25, 126, 1126, 25, 27, 51, 18, 375, 1996, 610, 95, 1079, 116, 16, 375, 2467, 156, 184, 10, 4, 126, 308, 123, 106, 168, 2, 47, 79, 106, 10326, 2006, 3369, 814, 5, 47, 152, 375, 36, 127, 19, 66, 274, 9, 11, 49, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[345, 135, 61, 5, 460, 5, 135, 322, 3003, 215, 616, 20, 186, 40, 20, 774, 187, 198, 247, 135, 187, 345, 192, 1657, 15, 26, 61, 3138, 121, 257, 170, 210, 70, 63, 18, 138, 180, 1751, 368, 109, 123, 106, 350, 2613, 482, 198, 170, 210, 1644, 77, 198, 1082, 301, 77, 102, 70, 106, 247, 44, 881, 13, 137, 457, 506, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[460, 79, 345, 423, 135, 6, 375, 284, 416, 34, 31, 4, 757, 3895, 135, 1727, 2471, 417, 2940, 4895, 805, 1565, 247, 135, 187, 31, 280, 195, 3040, 74, 4900, 4895, 805, 97, 59, 8, 4900, 247, 153, 383, 1698, 116, 669, 432, 3895, 135, 2183, 1664, 4, 53, 2, 135, 20, 331, 121, 279, 1393, 47, 287, 1357, 21, 200, 59, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[2, 82, 21, 244, 764, 9, 21, 21, 3516, 1846, 50, 352, 158, 109, 846, 954, 7, 1126, 440, 109, 846, 47, 109, 846, 352, 53, 169, 14, 12, 109, 2364, 183, 38, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[239, 2000, 57, 640, 77, 37, 17, 126, 116, 215, 20, 63, 219, 1881, 1, 2017, 181, 3, 6, 18, 488, 20, 7, 208, 284, 37, 137, 3, 18, 232, 205, 5, 135, 802, 28, 206, 232, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,4,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[1, 21, 76, 26, 47, 22, 14, 12, 502, 7, 41, 10, 4, 47, 75, 33, 55, 101, 39, 21, 7, 1564, 85, 163, 91, 132, 1056, 7, 183, 63, 305, 20, 205, 44, 673, 43, 360, 28, 158, 1325, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[184, 395, 85, 163, 63, 183, 72, 308, 5467, 43, 81, 160, 3175, 2715, 185, 114, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[36, 1984, 247, 111, 818, 47, 152, 63, 3, 423, 641, 63, 15, 19, 367, 32, 364, 268, 5, 111, 129, 478, 247, 101, 189, 9, 11, 88, 30, 5, 799, 63, 839, 1654, 5, 673, 237, 118, 86, 28, 2, 82, 244, 5, 616, 70, 4, 14, 12, 79, 106, 559, 30, 14, 12, 21, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[36, 15, 423, 74, 953, 1565, 170, 1, 1081, 319, 43, 24, 80, 47, 232, 14, 135, 56, 16, 1194, 1045, 459, 1619, 1865, 3498, 48, 323, 709, 570, 63, 444, 58, 505, 1473, 395, 427, 26, 427, 2629, 2, 20, 39, 8, 135, 7, 10, 285, 110, 85, 201, 42, 2, 20, 212, 9, 70, 157, 927, 151, 241, 113, 423, 157, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[345, 26, 70, 3, 2, 541, 5, 47, 135, 843, 273, 847, 359, 70, 190, 1026, 449, 361, 77, 78, 23, 1508, 432, 453, 227, 290, 24, 64, 618, 48, 84, 208, 2, 151, 191, 204, 300, 20, 12, 457, 506, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Etonogestrel,Hormonal Contraceptives,"[36, 375, 180, 1041, 36, 359, 953, 190, 570, 63, 9, 108, 84, 255, 79, 44, 167, 387, 173, 188, 223, 69, 195, 390, 8, 359, 18, 181, 36, 180, 1587, 19, 40, 121, 20, 221, 30, 172, 19, 42, 121, 42, 36, 375, 144, 41, 63, 11, 100, 239, 91, 1584, 85, 163, 305, 255, 89, 179, 2071, 59, 6623, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Etonogestrel,Hormonal Contraceptives,"[36, 402, 2132, 701, 212, 108, 114, 48, 564, 104, 60, 3, 39, 396, 157, 1921, 25, 128, 842, 7, 272, 3, 11, 49, 46, 3, 630, 7, 106, 168, 403, 836, 79, 2335, 1110, 1, 21, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Etonogestrel,Hormonal Contraceptives,"[138, 36, 375, 247, 548, 159, 105, 23, 758, 20, 686, 379, 1388, 1027, 175, 215, 521, 109, 174, 158, 1486, 198, 16, 2, 20, 717, 730, 55, 33, 375, 109, 174, 717, 23, 9, 21, 159, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Etonogestrel,Hormonal Contraceptives,"[375, 102, 3229, 36, 247, 8, 1630, 250, 212, 1, 21, 40, 20, 20, 233, 18, 215, 852, 432, 1026, 15, 13, 98, 146, 18, 1, 375, 320, 95, 2655, 28, 64, 244, 2, 79, 213, 124, 47, 8, 375, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[31, 18, 407, 135, 63, 2, 41, 140, 23, 430, 2, 349, 65, 2, 43, 70, 326, 106, 69, 599, 680, 5, 56, 423, 111, 1258, 430, 11, 970, 305, 1667, 350, 56, 15, 13, 241, 831, 2, 564, 171, 502, 135, 34, 430, 137, 13, 9, 20, 430, 70, 1589, 34, 140, 23, 423, 433, 541, 65, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[21, 290, 2, 59, 1, 21, 112, 16, 349, 486, 8, 223, 435, 21, 340, 21, 102, 392, 237, 137, 53, 4, 815, 482, 2, 25, 85, 163, 2, 53, 1173, 41, 2, 20, 2, 470, 11, 16, 2, 403, 399, 31, 162, 48, 209, 20, 21, 47, 339, 21, 102, 299, 25, 47, 41, 926, 188, 103, 21, 79, 188, 3646, 559, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Etonogestrel,Hormonal Contraceptives,"[43, 79, 757, 6, 2, 44, 479, 234, 370, 337, 15, 74, 33, 1094, 333, 20, 20, 1428, 81, 11, 10975, 227, 25, 20, 2, 175, 126, 277, 2, 2514, 35, 2462, 78, 396, 102, 43, 79, 127, 244, 283, 916, 96, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Levonorgestrel,Hormonal Contraceptives,"[36, 345, 26, 66, 15, 26, 61, 9, 216, 106, 168, 53, 1883, 345, 18, 66, 9, 20, 60, 19, 333, 1043, 90, 60, 115, 279, 303, 287, 496, 105, 213, 169, 802, 23, 1441, 1565, 1233, 8, 247, 92, 179, 201, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Levonorgestrel,Hormonal Contraceptives,"[36, 568, 26, 181, 66, 135, 399, 184, 5, 37, 7, 515, 1, 21, 6145, 1104, 135, 269, 3566, 1182, 20, 1427, 169, 74, 7957, 11, 1667, 8, 121, 18, 63, 1181, 265, 8, 568, 247, 8222, 8, 1722, 13, 641, 34, 354, 1104, 83, 661, 312, 1208, 7, 1126, 661, 582, 75, 742, 6429, 8, 704, 247, 2, 237, 873, 157, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[1, 724, 674, 935, 9, 21, 345, 69, 7, 20, 18, 15, 18, 21, 88, 20, 18, 116, 215, 70, 5791, 846, 97, 20, 140, 60, 11, 183, 11, 185, 286, 72, 63, 30, 333, 2, 151, 21, 1644, 8, 446, 94, 589, 84, 7, 300, 441, 68, 383, 40, 1, 21, 64, 377, 737, 92, 24, 324, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,2,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[113, 395, 22, 1931, 68, 55, 33, 272, 40, 1, 395, 26, 57, 20, 41, 558, 87, 22, 395, 108, 28, 24, 113, 15, 18, 118, 557, 2026, 70, 19, 13, 100, 1741, 1574, 679, 702, 118, 557, 21, 8, 190, 20, 1741, 1574, 7, 10, 4, 80, 110, 33, 24, 272, 613, 1089, 89, 44, 143, 20, 1089, 272, 10, 4, 11, 49, 290, 159, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[3, 499, 9, 20, 689, 567, 129, 35, 21, 3, 492, 20, 36, 282, 63, 104, 36, 69, 3490, 50, 35, 21, 1, 310, 320, 310, 221, 30, 266, 975, 2786, 396, 170, 268, 20, 180, 8, 20, 441, 15, 3, 190, 36, 215, 156, 3, 274, 43, 190, 246, 1741, 1574, 438, 3, 1, 1125, 8, 43, 41, 63, 9, 70, 323, 2011, 1421, 1125, 6, 1935, 373, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Ethinyl estradiol / norethindrone,Hormonal Contraceptives,"[31, 875, 1260, 91, 1305, 293, 1095, 432, 415, 359, 1489, 114, 91, 432, 132, 7, 63, 43, 7, 95, 167, 7, 694, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
Levonorgestrel,Hormonal Contraceptives,"[36, 568, 26, 66, 113, 770, 2, 852, 458, 2786, 221, 135, 135, 9, 20, 32, 68, 264, 56, 16, 124, 63, 47, 515, 720, 1494, 602, 1665, 2045, 3, 136, 3, 121, 1234, 20, 591, 40, 140, 129, 113, 568, 9, 357, 693, 1451, 604, 272, 568, 285, 85, 34, 141, 106, 168, 79, 482, 100, 112, 246, 8, 580, 568, 44, 141, 85, 395, 301, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,0
Levonorgestrel,Hormonal Contraceptives,"[7, 515, 568, 18, 135, 20, 157, 1, 2253, 502, 184, 5, 98, 56, 269, 186, 76, 637, 188, 1193, 28, 344, 168, 394, 63, 69, 3, 157, 52, 3, 353, 241, 39, 63, 60, 3, 205, 1176, 41, 72, 121, 2845, 20, 37, 42, 121, 110, 1778, 449, 33, 39, 8, 2965, 74, 568, 8, 45, 157, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,0
